CustomerID,Gender,Age,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,ContractType,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SupportCallsLast12Months,SatisfactionScore,Churn
CUST-06983,Female,39,No,Yes,No,13,Yes,DSL,No,Yes,No,Yes,Yes,No,One Year,No,Bank Transfer (Automatic),76.98,987.22,2,4,No
CUST-06984,Male,43,No,Yes,Yes,49,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,One Year,Yes,Mailed Check,102.81,5025.57,1,5,No
CUST-06985,Female,47,No,No,Yes,16,Yes,Fiber Optic,Yes,No,No,No,No,No,One Year,No,Electronic Check,82.51,1305.83,2,3,No
CUST-06986,Female,80,Yes,Yes,No,35,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Electronic Check,106.92,3755.68,0,4,Yes
CUST-06987,Female,45,No,No,Yes,39,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Electronic Check,96.91,3660.5,0,5,Yes
CUST-06988,Female,63,No,Yes,No,31,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),101.84,3066.81,3,4,No
CUST-06989,Male,35,No,No,No,29,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,One Year,Yes,Electronic Check,102.54,3115.55,0,5,No
CUST-06990,Male,41,No,Yes,No,26,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-Month,No,Mailed Check,80.19,2070.19,1,4,No
CUST-06991,Female,45,No,No,Yes,41,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Electronic Check,70.75,2891.34,0,3,Yes
CUST-06992,Female,33,No,No,No,13,No,Fiber Optic,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Electronic Check,93.43,1265.94,0,3,Yes
CUST-06993,Male,42,No,Yes,No,33,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Two Year,No,Credit Card (Automatic),104.55,3322.11,1,4,No
CUST-06994,Female,59,No,Yes,No,5,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Electronic Check,104.15,494.51,1,4,Yes
CUST-06995,Female,32,No,No,Yes,16,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Electronic Check,35.12,591.29,0,5,No
CUST-06996,Female,45,No,No,No,17,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Transfer (Automatic),112.23,1962.09,1,5,No
CUST-06997,Male,56,No,No,No,7,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Electronic Check,82.93,583.34,0,5,No
CUST-06998,Male,32,No,No,No,29,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Two Year,Yes,Electronic Check,107.98,3163.06,1,4,No
CUST-06999,Male,63,No,No,No,14,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-Month,No,Bank Transfer (Automatic),79.24,1076.52,2,2,No
CUST-07000,Female,46,No,No,No,55,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Month-to-Month,Yes,Bank Transfer (Automatic),108.28,5867.4,4,3,Yes
CUST-07001,Female,42,No,No,Yes,21,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Electronic Check,97.17,2207.1,0,4,Yes
CUST-07002,Male,18,No,No,No,39,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,One Year,Yes,Electronic Check,98.46,3946.83,1,5,Yes
CUST-07003,Female,39,No,Yes,No,49,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Bank Transfer (Automatic),32.55,1586.16,0,4,No
CUST-07004,Female,51,No,No,Yes,36,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Electronic Check,113.71,4098.0,2,4,No
CUST-07005,Male,73,Yes,No,No,19,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Electronic Check,98.14,1763.73,1,4,No
CUST-07006,Male,54,No,Yes,No,25,Yes,Fiber Optic,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Electronic Check,94.81,2383.06,3,3,Yes
CUST-07007,Female,63,No,Yes,No,7,Yes,DSL,No,No,No,No,Yes,No,Month-to-Month,Yes,Electronic Check,64.37,436.33,1,5,Yes
CUST-07008,Female,26,No,No,No,39,Yes,Fiber Optic,Yes,Yes,No,No,No,No,One Year,No,Mailed Check,83.44,3359.6,1,4,No
CUST-07009,Female,43,No,No,No,72,Yes,DSL,No,No,No,Yes,Yes,Yes,One Year,No,Bank Transfer (Automatic),65.42,4880.65,1,4,No
CUST-07010,Female,65,Yes,Yes,No,47,Yes,Fiber Optic,No,No,No,No,No,No,Two Year,Yes,Mailed Check,83.22,3857.34,2,4,Yes
CUST-07011,Male,31,No,No,No,18,Yes,Fiber Optic,Yes,No,No,Yes,No,No,Month-to-Month,No,Credit Card (Automatic),84.07,1508.06,1,4,No
CUST-07012,Female,60,No,Yes,No,20,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Transfer (Automatic),78.46,1659.17,0,5,No
CUST-07013,Female,57,No,Yes,Yes,48,No,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card (Automatic),96.0,4475.54,1,5,No
CUST-07014,Male,49,No,No,Yes,9,Yes,Fiber Optic,No,No,No,No,Yes,No,Month-to-Month,No,Bank Transfer (Automatic),85.43,816.61,2,3,No
CUST-07015,Male,40,No,Yes,No,15,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Electronic Check,18.0,283.87,0,4,Yes
CUST-07016,Female,29,No,No,Yes,16,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card (Automatic),61.83,970.76,1,5,No
CUST-07017,Female,73,Yes,Yes,No,5,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Mailed Check,18.54,93.39,2,4,No
CUST-07018,Female,55,No,No,No,34,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Month-to-Month,No,Mailed Check,92.0,2944.1,2,3,No
CUST-07019,Male,50,No,Yes,No,19,Yes,DSL,No,No,No,No,No,Yes,Two Year,No,Credit Card (Automatic),65.01,1203.5,2,3,No
CUST-07020,Male,38,No,No,No,19,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One Year,No,Mailed Check,74.71,1414.26,1,3,No
CUST-07021,Female,46,No,No,Yes,28,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Electronic Check,112.88,3117.45,0,4,No
CUST-07022,Female,48,No,Yes,No,6,No,Fiber Optic,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Electronic Check,80.11,463.42,2,5,Yes
CUST-07023,Female,51,No,No,No,24,No,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,No,Electronic Check,108.02,2596.74,1,3,Yes
CUST-07024,Female,57,No,Yes,No,6,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Electronic Check,70.65,432.39,2,4,No
CUST-07025,Male,32,No,No,No,34,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Transfer (Automatic),76.7,2534.99,0,5,No
CUST-07026,Female,22,No,No,No,52,Yes,DSL,Yes,No,No,No,No,Yes,One Year,No,Credit Card (Automatic),60.01,2941.92,0,5,No
CUST-07027,Male,46,No,No,No,39,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Bank Transfer (Automatic),25.91,1050.35,0,4,No
CUST-07028,Female,18,No,No,No,16,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card (Automatic),99.84,1588.23,1,4,No
CUST-07029,Male,40,No,No,No,36,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Mailed Check,103.8,3537.71,0,5,No
CUST-07030,Female,37,No,Yes,No,21,Yes,Fiber Optic,No,No,No,Yes,No,No,Month-to-Month,No,Bank Transfer (Automatic),74.86,1570.81,0,5,Yes
CUST-07031,Female,53,No,Yes,Yes,27,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Electronic Check,34.53,945.24,1,4,No
CUST-07032,Female,77,Yes,Yes,No,35,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One Year,Yes,Electronic Check,86.98,2968.87,0,5,No
CUST-07033,Female,18,No,Yes,No,1,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Electronic Check,114.81,114.81,2,4,No
CUST-07034,Female,81,Yes,Yes,No,5,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Transfer (Automatic),32.43,175.38,1,3,No
CUST-07035,Female,41,No,Yes,Yes,22,Yes,DSL,No,No,No,No,Yes,Yes,Two Year,Yes,Credit Card (Automatic),71.59,1537.92,1,4,No
CUST-07036,Male,51,No,No,Yes,13,Yes,Fiber Optic,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Bank Transfer (Automatic),84.32,1077.93,2,3,No
CUST-07037,Male,22,No,Yes,No,24,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Electronic Check,82.05,1880.24,0,4,No
CUST-07038,Female,61,No,Yes,No,27,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Electronic Check,67.82,1705.03,0,3,No
CUST-07039,Female,46,No,No,Yes,16,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,37.05,580.55,0,4,No
CUST-07040,Female,44,No,Yes,Yes,19,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,No,Month-to-Month,No,Bank Transfer (Automatic),106.85,1957.55,0,4,Yes
CUST-07041,Female,18,No,No,Yes,11,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-Month,Yes,Electronic Check,67.23,740.26,1,4,Yes
CUST-07042,Female,46,No,No,Yes,30,No,Fiber Optic,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card (Automatic),80.31,2501.94,1,5,No
CUST-07043,Female,59,No,Yes,No,42,Yes,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Two Year,No,Bank Transfer (Automatic),108.78,4531.81,0,5,No
CUST-07044,Female,41,No,No,No,7,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Bank Transfer (Automatic),40.13,294.41,1,4,No
CUST-07045,Female,64,No,No,No,41,Yes,DSL,No,No,No,No,Yes,No,One Year,Yes,Electronic Check,67.59,2514.16,0,4,Yes
CUST-07046,Male,63,No,Yes,No,33,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Mailed Check,28.82,913.63,0,5,No
CUST-07047,Female,35,No,No,No,39,Yes,Fiber Optic,No,Yes,No,No,Yes,No,Two Year,No,Bank Transfer (Automatic),95.56,3798.82,0,4,No
CUST-07048,Male,71,Yes,Yes,Yes,53,Yes,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Two Year,No,Mailed Check,107.5,5577.64,0,5,Yes
CUST-07049,Female,46,No,Yes,No,16,Yes,DSL,Yes,No,No,No,No,No,Month-to-Month,No,Mailed Check,55.96,941.97,0,4,Yes
CUST-07050,Female,46,No,No,Yes,48,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Transfer (Automatic),108.94,5467.38,2,3,Yes
CUST-07051,Female,47,No,No,No,54,Yes,DSL,No,No,Yes,No,Yes,Yes,One Year,No,Mailed Check,76.64,4438.85,0,5,No
CUST-07052,Male,46,No,No,Yes,7,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Electronic Check,98.11,699.67,2,5,No
CUST-07053,Female,18,No,No,No,27,Yes,Fiber Optic,No,No,Yes,No,No,No,Month-to-Month,No,Bank Transfer (Automatic),81.62,2165.0,2,4,Yes
CUST-07054,Male,42,No,No,Yes,27,Yes,Fiber Optic,Yes,No,No,No,No,No,One Year,Yes,Mailed Check,85.36,2406.19,2,4,No
CUST-07055,Female,23,No,No,No,56,Yes,Fiber Optic,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Electronic Check,90.64,5208.76,2,4,Yes
CUST-07056,Male,71,Yes,Yes,No,72,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card (Automatic),104.34,7543.52,0,4,No
CUST-07057,Male,70,Yes,Yes,No,39,Yes,Fiber Optic,No,No,Yes,No,Yes,No,Two Year,Yes,Bank Transfer (Automatic),94.84,3647.81,1,4,No
CUST-07058,Female,59,No,Yes,No,72,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Credit Card (Automatic),23.45,1643.46,1,4,No
CUST-07059,Female,41,No,No,Yes,14,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Electronic Check,100.3,1440.42,1,4,Yes
CUST-07060,Male,29,No,Yes,No,37,Yes,DSL,No,Yes,No,No,Yes,No,One Year,Yes,Bank Transfer (Automatic),61.78,2325.12,0,4,No
CUST-07061,Male,34,No,Yes,No,24,Yes,Fiber Optic,Yes,No,Yes,No,No,No,Month-to-Month,No,Bank Transfer (Automatic),82.17,1794.41,0,4,No
CUST-07062,Male,76,Yes,Yes,No,34,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card (Automatic),85.79,2846.58,0,5,No
CUST-07063,Female,34,No,No,No,40,Yes,DSL,No,No,No,Yes,No,Yes,Two Year,Yes,Credit Card (Automatic),73.98,2941.39,1,5,No
CUST-07064,Male,18,No,No,No,44,Yes,DSL,No,Yes,Yes,No,No,Yes,One Year,Yes,Mailed Check,67.71,3126.83,2,3,No
CUST-07065,Male,61,No,Yes,No,20,Yes,Fiber Optic,No,No,No,Yes,No,No,Month-to-Month,Yes,Mailed Check,91.92,1732.71,1,5,No
CUST-07066,Male,69,Yes,Yes,No,22,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,One Year,No,Mailed Check,95.93,2072.94,1,5,No
CUST-07067,Male,72,Yes,Yes,No,42,No,DSL,Yes,No,No,No,No,No,Two Year,Yes,Electronic Check,53.55,2297.45,2,4,No
CUST-07068,Male,62,No,Yes,No,31,Yes,Fiber Optic,No,Yes,No,Yes,No,No,Two Year,Yes,Credit Card (Automatic),98.53,3151.22,1,4,Yes
CUST-07069,Female,64,No,No,No,15,Yes,Fiber Optic,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Electronic Check,100.81,1535.74,4,3,Yes
CUST-07070,Female,46,No,Yes,No,23,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,Month-to-Month,No,Credit Card (Automatic),98.08,2288.07,0,5,Yes
CUST-07071,Male,18,No,No,No,50,No,Fiber Optic,No,Yes,No,No,Yes,Yes,One Year,No,Credit Card (Automatic),88.57,4387.66,1,5,Yes
CUST-07072,Female,45,No,No,Yes,12,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Credit Card (Automatic),32.98,413.88,1,4,Yes
CUST-07073,Female,55,No,No,No,25,Yes,Fiber Optic,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Mailed Check,94.31,2397.16,2,3,Yes
CUST-07074,Male,43,No,Yes,Yes,8,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,One Year,No,Mailed Check,98.04,764.3,2,4,No
CUST-07075,Female,42,No,Yes,No,53,Yes,DSL,No,No,Yes,No,No,No,Two Year,No,Credit Card (Automatic),52.75,2834.41,0,4,No
CUST-07076,Female,30,No,No,No,72,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Mailed Check,94.79,7020.73,0,5,No
CUST-07077,Female,29,No,No,Yes,63,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Electronic Check,26.22,1541.19,2,3,No
CUST-07078,Male,74,Yes,Yes,Yes,17,Yes,Fiber Optic,No,No,No,No,No,Yes,Month-to-Month,Yes,Electronic Check,74.17,1278.09,0,5,Yes
CUST-07079,Male,75,Yes,Yes,No,17,Yes,Fiber Optic,No,Yes,No,No,Yes,No,One Year,No,Electronic Check,99.85,1724.69,4,4,No
CUST-07080,Male,45,No,Yes,Yes,51,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-Month,No,Electronic Check,74.69,3817.87,2,3,Yes
CUST-07081,Male,50,No,Yes,Yes,47,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Transfer (Automatic),76.59,3573.69,1,4,No
CUST-07082,Female,29,No,Yes,Yes,69,Yes,Fiber Optic,No,No,No,No,No,Yes,Two Year,Yes,Electronic Check,86.52,6208.21,2,3,No
CUST-07083,Female,55,No,No,No,26,Yes,Fiber Optic,No,No,Yes,No,Yes,No,One Year,No,Bank Transfer (Automatic),93.55,2459.95,1,4,No
CUST-07084,Female,73,Yes,Yes,No,10,No,Fiber Optic,Yes,No,No,Yes,No,Yes,One Year,Yes,Electronic Check,84.73,823.9,1,5,No
CUST-07085,Female,21,No,Yes,No,26,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Month-to-Month,No,Mailed Check,99.8,2488.71,4,2,No
CUST-07086,Female,52,No,Yes,Yes,23,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Month-to-Month,No,Electronic Check,96.07,2367.59,1,3,Yes
CUST-07087,Male,54,No,Yes,Yes,72,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Transfer (Automatic),91.99,6830.45,2,4,Yes
CUST-07088,Male,53,No,Yes,Yes,40,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),79.5,3289.84,0,5,No
CUST-07089,Male,71,Yes,Yes,No,5,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-Month,No,Bank Transfer (Automatic),82.02,411.93,0,4,Yes
CUST-07090,Male,78,Yes,Yes,No,41,Yes,Fiber Optic,No,No,No,No,Yes,Yes,One Year,Yes,Electronic Check,87.9,3540.59,4,2,No
CUST-07091,Female,41,No,Yes,Yes,54,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card (Automatic),66.92,3700.42,2,2,No
CUST-07092,Male,56,No,Yes,No,48,Yes,Fiber Optic,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Bank Transfer (Automatic),92.11,4772.81,0,5,Yes
CUST-07093,Male,46,No,No,No,46,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card (Automatic),76.25,3494.33,0,5,No
CUST-07094,Male,35,No,Yes,Yes,31,Yes,Fiber Optic,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card (Automatic),86.31,2555.11,0,3,No
CUST-07095,Female,49,No,Yes,Yes,22,Yes,DSL,Yes,No,No,No,No,No,Two Year,Yes,Bank Transfer (Automatic),55.4,1217.04,1,4,No
CUST-07096,Female,56,No,No,No,10,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Transfer (Automatic),104.45,1041.9,2,4,Yes
CUST-07097,Male,48,No,No,Yes,72,Yes,DSL,No,No,Yes,No,No,No,Month-to-Month,No,Bank Transfer (Automatic),61.81,4623.08,1,3,No
CUST-07098,Male,31,No,No,No,38,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Two Year,No,Bank Transfer (Automatic),101.75,3983.23,0,4,No
CUST-07099,Male,38,No,Yes,No,17,Yes,DSL,No,Yes,Yes,No,No,Yes,Two Year,No,Electronic Check,74.74,1257.49,1,3,No
CUST-07100,Female,38,No,Yes,Yes,28,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),111.97,3078.22,0,4,No
CUST-07101,Male,32,No,Yes,No,10,No,Fiber Optic,No,No,Yes,Yes,No,No,Month-to-Month,No,Credit Card (Automatic),84.45,806.05,0,4,Yes
CUST-07102,Female,50,No,No,No,28,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Electronic Check,66.93,1918.08,0,3,Yes
CUST-07103,Female,52,No,No,Yes,59,Yes,DSL,No,No,No,No,Yes,No,Month-to-Month,Yes,Mailed Check,54.37,3140.52,0,4,No
CUST-07104,Female,61,No,Yes,No,41,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-Month,No,Mailed Check,80.91,3314.14,2,4,No
CUST-07105,Male,31,No,Yes,No,52,Yes,Fiber Optic,Yes,No,No,No,Yes,No,One Year,Yes,Bank Transfer (Automatic),99.25,5072.44,1,3,No
CUST-07106,Male,36,No,Yes,No,50,Yes,DSL,Yes,No,Yes,No,Yes,No,Two Year,Yes,Bank Transfer (Automatic),88.35,4452.38,0,5,No
CUST-07107,Male,70,Yes,Yes,No,35,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-Month,No,Bank Transfer (Automatic),89.07,3178.97,0,5,No
CUST-07108,Female,42,No,No,Yes,24,Yes,Fiber Optic,Yes,No,No,No,No,No,One Year,No,Electronic Check,86.88,2071.0,0,5,No
CUST-07109,Male,45,No,Yes,No,20,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,One Year,Yes,Credit Card (Automatic),110.95,2154.49,0,4,No
CUST-07110,Male,42,No,No,No,69,Yes,Fiber Optic,No,No,Yes,No,No,No,One Year,Yes,Electronic Check,84.96,6005.31,0,5,No
CUST-07111,Male,63,No,No,No,38,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Electronic Check,72.66,2799.63,2,4,Yes
CUST-07112,Female,64,No,No,No,36,No,Fiber Optic,No,Yes,Yes,No,No,No,Two Year,No,Bank Transfer (Automatic),81.08,2699.78,1,5,No
CUST-07113,Female,63,No,No,No,38,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Transfer (Automatic),119.69,4430.13,0,4,No
CUST-07114,Male,45,No,No,No,21,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Electronic Check,76.21,1548.35,1,4,No
CUST-07115,Female,31,No,No,Yes,35,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Electronic Check,75.72,2695.11,3,3,No
CUST-07116,Female,76,Yes,Yes,No,16,Yes,Fiber Optic,No,No,Yes,No,No,No,One Year,Yes,Credit Card (Automatic),85.67,1349.69,1,5,No
CUST-07117,Female,59,No,Yes,No,18,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,27.72,510.49,0,5,No
CUST-07118,Female,38,No,Yes,Yes,42,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Credit Card (Automatic),77.09,3486.95,1,3,No
CUST-07119,Male,68,Yes,Yes,No,38,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,Month-to-Month,No,Mailed Check,95.85,3709.14,0,4,Yes
CUST-07120,Female,36,No,No,Yes,43,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Mailed Check,31.33,1311.0,1,3,No
CUST-07121,Female,68,Yes,Yes,No,47,Yes,DSL,No,No,No,No,Yes,No,One Year,Yes,Bank Transfer (Automatic),66.15,3114.03,3,4,No
CUST-07122,Female,69,Yes,No,Yes,22,No,Fiber Optic,Yes,No,No,No,Yes,No,Two Year,No,Bank Transfer (Automatic),81.26,1727.94,0,4,No
CUST-07123,Female,30,No,No,No,27,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Transfer (Automatic),107.36,3014.97,2,4,No
CUST-07124,Female,54,No,No,No,41,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Two Year,Yes,Electronic Check,83.55,3400.63,1,4,Yes
CUST-07125,Male,58,No,Yes,No,14,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,No,Mailed Check,124.6,1679.83,0,5,No
CUST-07126,Female,85,Yes,Yes,No,1,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,29.36,29.81,0,3,No
CUST-07127,Female,33,No,No,No,6,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Electronic Check,117.02,696.53,1,4,Yes
CUST-07128,Male,68,Yes,Yes,No,18,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Electronic Check,101.37,1905.96,2,4,Yes
CUST-07129,Male,45,No,No,No,22,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card (Automatic),86.21,1933.62,0,5,Yes
CUST-07130,Female,25,No,Yes,Yes,34,Yes,DSL,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,57.32,1940.92,1,3,No
CUST-07131,Male,43,No,Yes,No,54,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Credit Card (Automatic),34.32,1915.66,0,5,No
CUST-07132,Female,45,No,Yes,No,23,Yes,Fiber Optic,Yes,No,No,No,No,No,One Year,No,Mailed Check,87.24,2083.98,3,4,No
CUST-07133,Female,28,No,No,No,17,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Electronic Check,95.75,1614.25,4,4,No
CUST-07134,Female,50,No,Yes,No,10,Yes,DSL,No,Yes,Yes,Yes,No,No,One Year,Yes,Bank Transfer (Automatic),73.25,754.2,0,4,No
CUST-07135,Male,60,No,No,No,15,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Transfer (Automatic),105.55,1642.5,4,3,Yes
CUST-07136,Male,49,No,Yes,No,15,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Transfer (Automatic),123.44,1783.23,0,4,Yes
CUST-07137,Female,36,No,No,Yes,29,No,Fiber Optic,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card (Automatic),69.82,2007.85,3,3,Yes
CUST-07138,Female,43,No,Yes,No,15,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Credit Card (Automatic),40.44,587.06,1,4,Yes
CUST-07139,Male,45,No,Yes,No,21,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Transfer (Automatic),72.74,1628.29,0,4,Yes
CUST-07140,Male,48,No,No,No,19,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Mailed Check,97.95,1920.58,0,5,No
CUST-07141,Male,63,No,No,No,27,Yes,DSL,Yes,No,No,No,No,No,One Year,Yes,Credit Card (Automatic),66.88,1841.85,2,4,No
